Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Jiangxi, Fujian, Guangdong, Hunan provinces",545400.0,Km2,35.86166,104.195397,1992,3.0,15.0,1992,4.0,23.0,248.0
Natural,Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,Sindh province,137600.0,Km2,30.375321,69.345116,1992,7.0,15.0,1992,8.0,10.0,112.0
Natural,Hydrological,Flood,Riverine flood,PAK,Pakistan,Southern Asia,Asia,Azad Kashmir and Punjab,19409.0,Km2,30.375321,69.345116,1992,9.0,8.0,1992,9.0,18.0,1334.0
Natural,Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Gorgan, Khorasan",1100.0,Km2,32.427908,53.688046,1992,4.0,28.0,1992,6.0,6.0,63.0
Natural,Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,"Nghe An, Ha Tinh, Quang Binh, Quang Tri, Thua Thien-Hue, Quang Nam-Da Nang provinces",569.0,Km2,14.058324,108.277199,1992,10.0,5.0,1992,10.0,9.0,55.0
Natural,Hydrological,Flood,Flash flood,ALB,Albania,Southern Europe,Europe,"Kruja, Lac, Lezha, Shkdora, Tropja, Mirdita, Mat, Kukes districts",5620.0,Km2,41.153332,20.168331,1992,11.0,17.0,1992,11.0,19.0,11.0
Natural,Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,"Galle, gampaha, kalutara districts (Colombo)",11670.0,Km2,7.873054,80.771797,1992,6.0,5.0,1992,6.0,8.0,14.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Southern and Western Guizhou, Sichuan, Yunnan Provinces",491100.0,Km2,35.86166,104.195397,1992,6.0,12.0,1992,8.0,1.0,88.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Yueyang, Dongting and Boyang Lakes (Hunan province)",65830.0,Km2,35.86166,104.195397,1992,7.0,2.0,1992,7.0,21.0,96.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Jaingxi, Zhejiang, Fujian provinces",393000.0,Km2,35.86166,104.195397,1992,6.0,29.0,1992,7.0,14.0,35.0
Natural,Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,Trenggalek (East Java),122.0,Km2,-0.789275,113.921327,1992,8.0,,1992,8.0,,57.0
Natural,Hydrological,Flood,Flood (General),MMR,Myanmar,South-eastern Asia,Asia,"Pegu, Shwegyin, Myitnge, Phan",3985.0,Km2,21.913965,95.956223,1992,5.0,,1992,5.0,,5.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,Northern coast from Indramayu District in West Java to Gresik District in East Java,19200.0,Km2,-0.789275,113.921327,1993,2.0,2.0,1993,2.0,5.0,59.0
Natural,Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Kerman, Boir, Kohkiloye, Fars, Khuzestan, Khorasan, Bushehr, Hormozgan, Ilam, Bakhtiari, Yazd, Isfahan, Lorestan provinces",625200.0,Km2,32.427908,53.688046,1993,2.0,3.0,1993,2.0,22.0,407.0
Natural,Hydrological,Flood,Flash flood,COL,Colombia,Latin America and the Caribbean,Americas,"Andes (Antioquia Department), Amazonas, Meta, Tolima, Boyaca and Narino departments",20.0,Km2,4.570868,-74.297333,1993,4.0,26.0,1993,5.0,1.0,63.0
Natural,Hydrological,Flood,Riverine flood,YEM,Yemen,Western Asia,Asia,"Lahej, Abyan, Aden Governorates",61490.0,Km2,15.552727,48.516388,1993,2.0,5.0,1993,2.0,10.0,31.0
Natural,Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,"Junin, General Viamonte, Castelli, General Pinto, Las Flores, General Belgrano, Chascomas, 25 de Mayo, Roque Perez, General Villegas (Buenos Aires province)",247100.0,Km2,-38.416097,-63.616672,1993,5.0,11.0,1993,5.0,15.0,
Natural,Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,"Habiganj, Sylhet, Sunamganj, Zakiganj, Moulavibazar, Feni, Chittagong, Cox's Bazar districts",607.0,Km2,23.684994,90.356331,1993,6.0,4.0,1993,6.0,22.0,28.0
Natural,Hydrological,Flood,Riverine flood,KAZ,Kazakhstan,Central Asia,Asia,"Embinskyi, Kzylkoginskyi, Denizskiyi districts (Atyrauskaya region), Zapadna-Kazakhstanskaya and Aktjubinskaya Regions",213200.0,Km2,48.019573,66.923684,1993,5.0,26.0,1993,6.0,4.0,10.0
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,Districts of Serov and Krasnotyurinsk (Urals/Sverdlovsk Region),23270.0,Km2,61.52401,105.318756,1993,6.0,13.0,1993,6.0,17.0,125.0
Natural,Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,"Colombo, Southern Kalutara, Galle, Matara, Ratnapura areas",13960.0,Km2,7.873054,80.771797,1993,5.0,28.0,1993,6.0,7.0,8.0
Natural,Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,"Narowal, Sialkot, Kasur, Lahore, Faisalabad, Multan, Khanewal, Lodhran, Muzaffargarh, Rajanpur, Sheikhupura, Rahimyarkhan, Jhang, Bhawalnagar districts (Punjab province)",3895.0,Km2,30.375321,69.345116,1993,7.0,7.0,1993,7.0,7.0,15.0
Natural,Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,"Punjab, Haryana, Himachal Pradesh, Gujarat, Jammu and Kashmir, Rajasthan, Madhya Pradesh, Chandigarh, Assam states",80937.0,Km2,20.593684,78.96288,1993,7.0,8.0,1993,7.0,31.0,827.0
Natural,Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,"Okhlahoma, Minnesota, Wisconsin, Iowa, Illinois, Missouri, South Dakota, North Dakota, Nebraska and Kansas",445000.0,Km2,37.09024,-95.712891,1993,6.0,24.0,1993,8.0,23.0,48.0
Natural,Hydrological,Flood,Riverine flood,BLR,Belarus,Eastern Europe,Europe,"Stolin, Luninets, Pinsk districts (Brest region), Petrikov, Zhitkovichi, Leltchitsy districts (Gomel region) Minsk region",2300.0,Km2,53.709807,27.953389,1993,7.0,25.0,1993,8.0,12.0,
Natural,Hydrological,Flood,Flash flood,NPL,Nepal,Southern Asia,Asia,"Taplejung, Pantchthar, Markwanpur, Sindhuli, Sharlahi, Rautahat, Sirahana, Chitawan, Kavrepalan-chowk",373.0,Km2,28.394857,84.124008,1993,8.0,23.0,1993,8.0,23.0,1048.0
Natural,Hydrological,Flood,Riverine flood,UKR,Ukraine,Eastern Europe,Europe,"Thearea, Rovno (Northern areas)",3050.0,Km2,48.379433,31.16558,1993,7.0,25.0,1993,8.0,12.0,4.0
Natural,Hydrological,Flood,Flash flood,MEX,Mexico,Latin America and the Caribbean,Americas,"Tampico, Panuco areas, Hidalgo, San Luis Potosi, Tamaulipas, Veracruz states",8000.0,Km2,23.634501,-102.552784,1993,9.0,16.0,1993,9.0,22.0,45.0
Natural,Hydrological,Flood,Flash flood,CUB,Cuba,Latin America and the Caribbean,Americas,"Guantanamo, Santiago de Cuba, Holguin Provinces",19320.0,Km2,21.521757,-77.781167,1993,11.0,24.0,1993,11.0,28.0,34.0
Natural,Hydrological,Flood,Flash flood,HND,Honduras,Latin America and the Caribbean,Americas,"Yoro, Colon, Atlantida provinces",6650.0,Km2,15.199999,-86.241905,1993,10.0,31.0,1993,11.0,3.0,374.0
Natural,Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,"Agusan, Surigao, Davao del Norte provinces (Mindanao Island)",23140.0,Km2,12.879721,121.774017,1993,2.0,1.0,1993,2.0,5.0,23.0
Natural,Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,"Boyd, Butler, Colfax, Cuming, Dodge, Merrick, Platte, Sarpy, Saunders, Seward and Stanton (Eastern Nebraska)",25230.0,Km2,37.09024,-95.712891,1993,3.0,7.0,1993,3.0,12.0,2.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Leshan city, Leshan prefecture. Emeishan city, Mount Emei area (Sichuan province)",9500.0,Km2,35.86166,104.195397,1993,7.0,27.0,1993,8.0,1.0,41.0
Natural,Hydrological,Flood,Flash flood,VNM,Viet Nam,South-eastern Asia,Asia,"Phu Yen, Lam Dong, Quang Tri, Da Nang, Khanh Hoa, Binh Dinh, Darlac and Binh Thuan provinces",29440.0,Km2,14.058324,108.277199,1993,10.0,2.0,1993,10.0,12.0,64.0
Natural,Hydrological,Flood,Flash flood,AUS,Australia,Australia and New Zealand,Oceania,Victoria and New South Wales states,4160.0,Km2,-25.274398,133.775136,1993,10.0,3.0,1993,10.0,15.0,1.0
Natural,Hydrological,Flood,Riverine flood,ZAF,South Africa,Sub-Saharan Africa,Africa,Northern Natal province,5890.0,Km2,-30.559482,22.937506,1993,10.0,6.0,1993,10.0,8.0,12.0
Natural,Hydrological,Flood,Riverine flood,DZA,Algeria,Northern Africa,Africa,"Oued Rhiou city (Relisan province), Chlef and Tiarette provinces",39700.0,Km2,28.033886,1.659626,1993,10.0,19.0,1993,10.0,20.0,22.0
Natural,Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,Abuyog town (Leyte province),360.0,Km2,12.879721,121.774017,1993,11.0,29.0,1993,12.0,1.0,25.0
Natural,Hydrological,Flood,Flash flood,THA,Thailand,South-eastern Asia,Asia,"Surat Thani, Nakhorn Si Thammara, Songkla, Pattani provinces",56410.0,Km2,15.870032,100.992541,1993,11.0,27.0,1993,12.0,2.0,23.0
Natural,Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,"Batticaloa, Polonnaruwa, Anuradhapura, Northern Mannar, Vavuniya and Trincomalee districts (Northern Jaffna peninsula)",24700.0,Km2,7.873054,80.771797,1993,12.0,15.0,1993,12.0,27.0,
Natural,Hydrological,Flood,Riverine flood,UKR,Ukraine,Eastern Europe,Europe,Zakarpattya oblast (Tyachiv district),4260.0,Km2,48.379433,31.16558,1993,12.0,20.0,1993,12.0,24.0,5.0
Natural,Hydrological,Flood,Riverine flood,MYS,Malaysia,South-eastern Asia,Asia,"Kelantan, Trengganu, Pahang, Perak, Johore and Sabah states",103800.0,Km2,4.210484,101.975766,1993,12.0,22.0,1993,12.0,27.0,30.0
Natural,Hydrological,Flood,Flash flood,NLD,Netherlands (Kingdom of the),Western Europe,Europe,Limburg and Gelderland Provinces,460.0,Km2,52.132633,5.291266,1993,12.0,21.0,1993,12.0,31.0,1.0
Natural,Hydrological,Flood,Flash flood,USA,United States of America,Northern America,Americas,"Louisiana, Minnesota, Iowa, Ohio, Virginia",42380.0,Km2,37.09024,-95.712891,1993,1.0,20.0,1993,1.0,21.0,
Natural,Hydrological,Flood,Flash flood,TTO,Trinidad and Tobago,Latin America and the Caribbean,Americas,"Spain, St Ann's port",1170.0,Km2,10.691803,-61.222503,1993,10.0,5.0,1993,10.0,5.0,5.0
Natural,Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,Buenos Aires province,40468.0,Km2,-38.416097,-63.616672,1993,9.0,,1993,9.0,,
Natural,Hydrological,Flood,Riverine flood,ETH,Ethiopia,Sub-Saharan Africa,Africa,"Gollam, Gonder regions",35.0,Km2,9.145,40.489673,1993,8.0,,1993,8.0,,2.0
Natural,Hydrological,Flood,Flash flood,IDN,Indonesia,South-eastern Asia,Asia,"Tanggerang, Serang and Lebak districts (West Java Province)",4050.0,Km2,-0.789275,113.921327,1993,12.0,26.0,1993,12.0,27.0,72.0
Natural,Hydrological,Flood,Riverine flood,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Kilwa district (lindi region, SE)",5.0,Km2,-6.369028,34.888822,1994,1.0,9.0,1994,1.0,13.0,31.0
Natural,Hydrological,Flood,Flood (General),PER,Peru,Latin America and the Caribbean,Americas,"Arequipa, Cuzco, Huancayo, Iquitos, Puno, Trujillo, Lima, Apurimac, Ayacucho, La Libertad, Huanuco, Junin, Cerro de Pasco, Huancavelica, Madre de Dios, San Martin, Pucallpa",299.0,Km2,-9.189967,-75.015152,1994,2.0,21.0,1994,2.0,25.0,52.0
Natural,Hydrological,Flood,Riverine flood,FRA,France,Western Europe,Europe,Camargue,70.0,Km2,46.227638,2.213749,1994,1.0,7.0,1994,1.0,12.0,10.0
Natural,Hydrological,Flood,Riverine flood,CUB,Cuba,Latin America and the Caribbean,Americas,"Guantanamo, Santiago de Cuba, Grama, Holguin provinces",38.0,Km2,21.521757,-77.781167,1994,5.0,18.0,1994,5.0,18.0,12.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Guangdong, Hunan, Fujian, Guangxi, Fujian, Zheijang provinces",1015000.0,Km2,35.86166,104.195397,1994,7.0,11.0,1994,7.0,29.0,258.0
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Kurgan, Belozyorsk (Urals), Westen Siberua, Bashkiria (Volga), Volgograde region",350.0,Km2,61.52401,105.318756,1994,3.0,1.0,1994,3.0,1.0,1.0
Natural,Hydrological,Flood,Riverine flood,DEU,Germany,Western Europe,Europe,"Saxony-Anhalt, Thuringia, Baden-Wuerttemberg, Bavaria",1497.0,Km2,51.165691,10.451526,1994,4.0,13.0,1994,4.0,13.0,2.0
Natural,Hydrological,Flood,Riverine flood,MDA,Republic of Moldova,Eastern Europe,Europe,"Hancesti, Telenesti, Straseni, Cimiola, Ortroi, Cantomirand, Vulcanesti districts",33680.0,Km2,47.411631,28.369885,1994,8.0,24.0,1994,8.0,29.0,47.0
Natural,Hydrological,Flood,Flood (General),NER,Niger,Sub-Saharan Africa,Africa,"Zinder, Maradi, Tahoua, Diffa, Tillabery, Dosso, Niamey",128.0,Km2,17.607789,8.081666,1994,7.0,,1994,7.0,,60.0
Natural,Hydrological,Flood,Riverine flood,NGA,Nigeria,Sub-Saharan Africa,Africa,"Borno, Kebbi, Kaduna, Sokoto, Katsina, Kogi, Kwara, Plateau, Abia, Adamawa, Taraba, Amambra, Edo, Cross River, Jigawa, Niger, Bauchi, Benue, Akwa, Ibom, River, Imo, Kano",270.0,Km2,9.081999,8.675277,1994,9.0,11.0,1994,9.0,15.0,30.0
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Olginskiy, Lazovskiy (Primorskij region), Vladisvotok",25000.0,Km2,61.52401,105.318756,1994,9.0,17.0,1994,9.0,26.0,18.0
Natural,Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,"Dong Thap, An Giang, Long An, Tien Giang, Kien Giang, Can Tho, Nghe An, Thanh Hoa provinces",65260.0,Km2,14.058324,108.277199,1994,9.0,4.0,1994,12.0,18.0,310.0
Natural,Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,"Houston, Galveston (Texas)",72990.0,Km2,37.09024,-95.712891,1994,10.0,17.0,1994,10.0,23.0,37.0
Natural,Hydrological,Flood,Riverine flood,EGY,Egypt,Northern Africa,Africa,"Asyut, Sohag, Qena, Luxor governorates",44070.0,Km2,26.820553,30.802498,1994,11.0,2.0,1994,11.0,8.0,600.0
Natural,Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Ilam, Bousherhir, Lorestan, Gilan, Zanjan, Khouzestan, Kordestan, Hamedan, Kermanshah, Kohgilouye, Boyerahmad, Fars, Isfahan provinces",271200.0,Km2,32.427908,53.688046,1994,11.0,14.0,1994,11.0,28.0,12.0
Natural,Hydrological,Flood,Riverine flood,GRC,Greece,Southern Europe,Europe,"Rhodes Isl. , Kasos Isl (Dodekanisou district, Notio Aigaio province) Karditsa region (Karditsis district, Thessalia province) Athens (Attikis district, Attiki province)",36620.0,Km2,39.074208,21.824312,1994,10.0,24.0,1994,10.0,27.0,14.0
Natural,Hydrological,Flood,Riverine flood,ITA,Italy,Southern Europe,Europe,"Piemont, Ligura, Cuneo, Tuscany, Piacenza",90170.0,Km2,41.87194,12.56738,1994,11.0,1.0,1994,11.0,10.0,68.0
Natural,Hydrological,Flood,Flood (General),BEN,Benin,Sub-Saharan Africa,Africa,"Karimam, Malanville counties (Borgou district)",190.0,Km2,9.30769,2.315834,1994,9.0,,1994,9.0,,
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Ngawi, Tuban, Bojonegoro, Gresick, Lamongan (Java)",36280.0,Km2,-0.789275,113.921327,1994,3.0,23.0,1994,3.0,26.0,33.0
Natural,Hydrological,Flood,Flood (General),TGO,Togo,Sub-Saharan Africa,Africa,Near Mango,13.0,Km2,8.619543,0.824782,1994,10.0,,1994,10.0,,
Natural,Hydrological,Flood,Flood (General),BFA,Burkina Faso,Sub-Saharan Africa,Africa,,65.0,Km2,12.238333,-1.561593,1994,,,1994,,,22.0
Natural,Hydrological,Flood,Flood (General),THA,Thailand,South-eastern Asia,Asia,,7554.0,Km2,15.870032,100.992541,1994,7.0,,1994,7.0,,60.0
Natural,Hydrological,Flood,Flood (General),THA,Thailand,South-eastern Asia,Asia,South,667.0,Km2,15.870032,100.992541,1994,10.0,21.0,1994,10.0,21.0,11.0
Natural,Hydrological,Flood,Flood (General),LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,Central,200.0,Km2,19.85627,102.495496,1994,8.0,,1994,8.0,,
Natural,Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,"Panay, Negros Isl.",25390.0,Km2,12.879721,121.774017,1994,7.0,22.0,1994,8.0,2.0,2.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Heilongjiang, Jilin, Liaoning, Inner Mongolia",1330000.0,Km2,35.86166,104.195397,1994,7.0,23.0,1994,8.0,13.0,128.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,Hubei province,183800.0,Km2,35.86166,104.195397,1994,7.0,11.0,1994,7.0,18.0,41.0
Natural,Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,Extesive agricultural and infrastructure damage,36860.0,Km2,12.879721,121.774017,1994,3.0,18.0,1994,3.0,31.0,9.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,West Nusa Tengarra province,1820.0,Km2,-0.789275,113.921327,1994,7.0,12.0,1994,7.0,12.0,5.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,Jiangxi province,165700.0,Km2,35.86166,104.195397,1994,5.0,1.0,1994,5.0,3.0,95.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Java, Sumatra",9.0,Km2,-0.789275,113.921327,1995,2.0,3.0,1995,2.0,17.0,47.0
Natural,Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,Louisiana (New orleans),19340.0,Km2,37.09024,-95.712891,1995,5.0,7.0,1995,5.0,13.0,6.0
Natural,Hydrological,Flood,Flash flood,IDN,Indonesia,South-eastern Asia,Asia,Bengkulu (Northern Sumatra),10.0,Km2,-0.789275,113.921327,1995,5.0,7.0,1995,5.0,7.0,27.0
Natural,Hydrological,Flood,Riverine flood,NOR,Norway,Northern Europe,Europe,"Lillestroem (Gudbransdal, Oesterdal valleys)",162400.0,Km2,60.472024,8.468946,1995,6.0,1.0,1995,6.0,14.0,1.0
Natural,Hydrological,Flood,Riverine flood,AZE,Azerbaijan,Western Asia,Asia,"Agjabedi, Astara, Agdash, Beilagan, Barda, Gakh, Gabala, Goba, Gekchay, Korandoy, Ismayilli, Lenkoban, Lrik, Shaki, Yardimli districts",80960.0,Km2,40.143105,47.576927,1995,6.0,15.0,1995,6.0,25.0,
Natural,Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,"Sylhet, Moulvibazar, Sunamganj, Netrokona, Sirajganj, Gaibandha, Jamalpur, Pabna, Kurigram, Rangpur, Madaripur, Feni, Panchagarh, Lalmonirhat, Tangail, Gopalganj, Satkhira, Bogra",68350.0,Km2,23.684994,90.356331,1995,6.0,16.0,1995,6.0,23.0,250.0
Natural,Hydrological,Flood,Coastal flood,BGD,Bangladesh,Southern Asia,Asia,"Chittagong, Bhola, Coxbazar, Bagerhat, Hatiya, Noakhali, Patuakhali",44.0,Km2,23.684994,90.356331,1995,5.0,15.0,1995,5.0,15.0,50.0
Natural,Hydrological,Flood,Riverine flood,ETH,Ethiopia,Sub-Saharan Africa,Africa,"Kelafo, Mustahil, Ferfer, Burukur (Eastern Ogaden region)",67450.0,Km2,9.145,40.489673,1995,4.0,28.0,1995,5.0,15.0,27.0
Natural,Hydrological,Flood,Riverine flood,NPL,Nepal,Southern Asia,Asia,"Baglung, Lamjung, Solukhumbu, Khotang, Okhaldhunga districts (Khotang Province)",71320.0,Km2,28.394857,84.124008,1995,6.0,19.0,1995,7.0,25.0,140.0
Natural,Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,"Western, North Western, Sabragamuwa and Southern Provinces",27550.0,Km2,7.873054,80.771797,1995,5.0,7.0,1995,5.0,11.0,3.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Hunan, Jiangxi, Guizhou, Hubei, Sichuan, Zhejiang, Fujian, Anhui, Guangdong, Guangxi, Jiangsu provinces",1668000.0,Km2,35.86166,104.195397,1995,5.0,15.0,1995,8.0,15.0,1437.0
Natural,Hydrological,Flood,Riverine flood,GHA,Ghana,Sub-Saharan Africa,Africa,Accra,120800.0,Km2,7.946527,-1.023194,1995,7.0,5.0,1995,7.0,7.0,145.0
Natural,Hydrological,Flood,Flash flood,PAK,Pakistan,Southern Asia,Asia,"Swat, Azad Kasmir, Dadu, Khuzdar, Dera Ismail Khan, Rawalpindi, Khal Magsi",1450.0,Km2,30.375321,69.345116,1995,7.0,22.0,1995,7.0,29.0,451.0
Natural,Hydrological,Flood,Coastal flood,AZE,Azerbaijan,Western Asia,Asia,"Lenkoban, Astara districts",11.0,Km2,40.143105,47.576927,1995,6.0,21.0,1995,6.0,21.0,
Natural,Hydrological,Flood,Riverine flood,GEO,Georgia,Western Asia,Asia,Abkhazia region,8420.0,Km2,42.315407,43.356892,1995,7.0,1.0,1995,7.0,11.0,1.0
Natural,Hydrological,Flood,Riverine flood,MAR,Morocco,Northern Africa,Africa,"Marrakesh (Ourika region), Urigan, Sti Fadma, Zriketn, Ghmat (Atlas range), Ouarzazate, Taroudant",132500.0,Km2,31.791702,-7.09262,1995,8.0,17.0,1995,8.0,18.0,730.0
Natural,Hydrological,Flood,Riverine flood,PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,"Chagan, Huichun, Pyongyang, Hwanghae provinces",120700.0,Km2,40.339852,127.510093,1995,8.0,1.0,1995,9.0,8.0,68.0
Natural,Hydrological,Flood,Flood (General),HND,Honduras,Latin America and the Caribbean,Americas,"El Guayaba, Tegucigalpa, El Progreso, Valle de Sula, La Lima (Usulutan, San Vicente Provinces)",9440.0,Km2,15.199999,-86.241905,1995,9.0,9.0,1995,9.0,12.0,14.0
Natural,Hydrological,Flood,Riverine flood,THA,Thailand,South-eastern Asia,Asia,"Phayao, Pichit, Pitsanuloke, Nakhon Sawan",444500.0,Km2,15.870032,100.992541,1995,8.0,1.0,1995,11.0,9.0,231.0
Natural,Hydrological,Flood,Flash flood,PHL,Philippines,South-eastern Asia,Asia,"South Cotabato, Sultan Kudarat (Mindanao)",10940.0,Km2,12.879721,121.774017,1995,9.0,4.0,1995,9.0,15.0,416.0
Natural,Hydrological,Flood,Flood (General),BEN,Benin,Sub-Saharan Africa,Africa,"Mono, Zou, Oueme, Atlantic",100.0,Km2,9.30769,2.315834,1995,7.0,,1995,7.0,,20.0
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Bihar, Haryana, Punjab, Rajasthan, Himachal Pradesh, Jammu and Kasmir, Uttar Pradesh, West Bengal, Maharashtra states",762900.0,Km2,20.593684,78.96288,1995,9.0,1.0,1995,9.0,20.0,1479.0
Natural,Hydrological,Flood,Riverine flood,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,"Bolikhamxay, Savannakhet, Champassak, Sekong, Attapeu provinces",625.0,Km2,19.85627,102.495496,1995,9.0,,1995,9.0,,
Natural,Hydrological,Flood,Flood (General),MMR,Myanmar,South-eastern Asia,Asia,Wun Tho Kawlin (Sagaing division),10.0,Km2,21.913965,95.956223,1995,9.0,12.0,1995,9.0,12.0,51.0
Natural,Hydrological,Flood,Flood (General),ALB,Albania,Southern Europe,Europe,"Laci, Rrogozhina, Lushnja",18.0,Km2,41.153332,20.168331,1995,9.0,20.0,1995,9.0,20.0,4.0
